GR_ID,PO_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty
GR06366,PO06366,2022-02-18,452,6
GR06367,PO06367,2024-04-08,643,11
GR06368,PO06368,2022-08-18,218,1
GR06369,PO06369,2023-05-09,785,14
GR06370,PO06370,2022-01-24,491,2
GR06371,PO06371,2023-04-24,478,4
GR06372,PO06372,2023-01-01,881,9
GR06373,PO06373,2022-12-16,682,7
GR06374,PO06374,2023-06-01,669,4
GR06375,PO06375,2022-02-14,486,4
GR06376,PO06376,2024-12-27,626,6
GR06377,PO06377,2023-04-02,432,20
GR06378,PO06378,2024-06-03,507,9
GR06379,PO06379,2024-03-20,957,9
GR06380,PO06380,2024-06-19,570,23
GR06381,PO06381,2024-06-30,648,3
GR06382,PO06382,2024-07-01,345,2
GR06383,PO06383,2022-09-28,406,6
GR06384,PO06384,2022-06-24,76,0
GR06385,PO06385,2022-03-29,230,1
GR06386,PO06386,2024-01-05,486,9
GR06387,PO06387,2023-07-23,411,6
GR06388,PO06388,2022-09-09,122,0
GR06389,PO06389,2022-09-02,722,4
GR06390,PO06390,2023-03-23,425,21
GR06391,PO06391,2023-08-20,843,14
GR06392,PO06392,2024-07-07,175,2
GR06393,PO06393,2023-02-18,374,4
GR06394,PO06394,2023-01-23,783,7
GR06395,PO06395,2023-02-09,265,5
GR06396,PO06396,2023-04-26,630,7
GR06397,PO06397,2022-06-09,967,10
GR06398,PO06398,2024-06-19,623,7
GR06399,PO06399,2023-10-09,441,4
GR06400,PO06400,2024-06-20,666,9
GR06401,PO06401,2023-01-03,587,7
GR06402,PO06402,2022-05-24,151,2
GR06403,PO06403,2023-06-14,783,10
GR06404,PO06404,2024-02-13,634,8
GR06405,PO06405,2022-10-19,748,7
GR06406,PO06406,2024-02-12,370,2
GR06407,PO06407,2024-12-22,250,2
GR06408,PO06408,2025-01-20,98,1
GR06409,PO06409,2024-06-28,557,8
GR06410,PO06410,2022-06-28,330,12
GR06411,PO06411,2024-08-06,171,2
GR06412,PO06412,2024-10-22,511,8
GR06413,PO06413,2023-04-29,662,3
GR06414,PO06414,2022-03-16,652,7
GR06415,PO06415,2024-06-29,292,2
GR06416,PO06416,2023-08-24,339,0
GR06417,PO06417,2022-05-09,707,2
GR06418,PO06418,2022-04-22,982,16
GR06419,PO06419,2023-06-22,340,5
GR06420,PO06420,2023-07-25,908,10
GR06421,PO06421,2023-12-05,85,1
GR06422,PO06422,2023-10-25,986,11
GR06423,PO06423,2022-08-01,85,1
GR06424,PO06424,2022-12-25,708,12
GR06425,PO06425,2024-10-16,116,0
GR06426,PO06426,2024-08-03,147,1
GR06427,PO06427,2022-02-09,786,6
GR06428,PO06428,2024-10-04,331,3
GR06429,PO06429,2024-09-27,821,4
GR06430,PO06430,2023-09-18,456,18
GR06431,PO06431,2022-04-04,617,11
GR06432,PO06432,2023-05-06,554,10
GR06433,PO06433,2024-04-23,447,2
GR06434,PO06434,2022-03-27,760,11
GR06435,PO06435,2023-05-26,553,4
GR06436,PO06436,2024-05-15,911,17
GR06437,PO06437,2024-07-02,681,18
GR06438,PO06438,2022-09-16,74,0
GR06439,PO06439,2023-06-06,98,1
GR06440,PO06440,2024-03-14,187,2
GR06441,PO06441,2025-01-14,376,4
GR06442,PO06442,2022-12-24,280,0
GR06443,PO06443,2022-09-12,138,0
GR06444,PO06444,2022-04-11,786,10
GR06445,PO06445,2024-12-21,883,38
GR06446,PO06446,2023-09-15,53,0
GR06447,PO06447,2023-12-24,311,3
GR06448,PO06448,2024-08-09,160,6
GR06449,PO06449,2024-07-06,357,2
GR06450,PO06450,2024-03-21,315,5
GR06451,PO06451,2022-05-31,753,5
GR06452,PO06452,2022-12-23,325,2
GR06453,PO06453,2023-11-17,995,5
GR06454,PO06454,2023-04-20,645,7
GR06455,PO06455,2023-09-21,169,2
GR06456,PO06456,2022-09-16,374,5
GR06457,PO06457,2022-08-19,816,16
GR06458,PO06458,2023-07-01,697,8
GR06459,PO06459,2022-05-16,734,14
GR06460,PO06460,2024-02-07,582,5
GR06461,PO06461,2024-07-04,296,2
GR06462,PO06462,2022-03-31,724,11
GR06463,PO06463,2024-05-16,334,3
GR06464,PO06464,2023-09-26,841,5
GR06465,PO06465,2023-02-22,278,3
GR06466,PO06466,2022-05-19,317,1
GR06467,PO06467,2023-09-27,778,11
GR06468,PO06468,2024-03-01,411,7
GR06469,PO06469,2023-11-17,722,2
GR06470,PO06470,2025-01-16,756,10
GR06471,PO06471,2022-08-13,123,1
GR06472,PO06472,2022-08-15,107,1
GR06473,PO06473,2024-02-12,61,1
GR06474,PO06474,2024-06-13,526,8
GR06475,PO06475,2022-11-18,237,1
GR06476,PO06476,2024-02-16,156,1
GR06477,PO06477,2023-09-18,259,3
GR06478,PO06478,2024-11-06,571,6
GR06479,PO06479,2024-06-20,827,8
GR06480,PO06480,2022-11-27,774,8
GR06481,PO06481,2024-06-05,719,13
GR06482,PO06482,2024-09-08,915,11
GR06483,PO06483,2024-04-24,155,5
GR06484,PO06484,2023-02-12,270,1
GR06485,PO06485,2023-02-14,444,12
GR06486,PO06486,2022-04-29,936,7
GR06487,PO06487,2023-03-21,253,10
GR06488,PO06488,2023-11-24,241,1
GR06489,PO06489,2023-06-07,332,4
GR06490,PO06490,2024-12-13,216,1
GR06491,PO06491,2024-07-07,937,7
GR06492,PO06492,2022-06-19,199,3
GR06493,PO06493,2022-07-09,942,11
GR06494,PO06494,2024-12-07,812,9
GR06495,PO06495,2023-11-03,296,2
GR06496,PO06496,2023-10-26,960,3
GR06497,PO06497,2023-08-04,238,3
GR06498,PO06498,2023-07-21,77,1
GR06499,PO06499,2022-11-07,725,10
GR06500,PO06500,2023-06-11,510,8
GR06501,PO06501,2023-07-16,319,11
GR06502,PO06502,2024-08-05,994,19
GR06503,PO06503,2024-10-24,407,3
GR06504,PO06504,2022-02-23,265,2
GR06505,PO06505,2023-05-14,456,7
GR06506,PO06506,2022-10-22,487,22
GR06507,PO06507,2023-08-03,387,12
GR06508,PO06508,2024-09-08,500,3
GR06509,PO06509,2023-12-13,427,2
GR06510,PO06510,2024-09-25,100,1
GR06511,PO06511,2022-08-26,798,11
GR06512,PO06512,2023-12-01,245,2
GR06513,PO06513,2022-03-24,239,4
GR06514,PO06514,2023-01-25,226,3
GR06515,PO06515,2022-12-01,591,10
GR06516,PO06516,2024-12-19,577,5
GR06517,PO06517,2023-08-19,159,0
GR06518,PO06518,2022-09-27,706,13
GR06519,PO06519,2022-05-24,161,0
GR06520,PO06520,2022-07-08,165,1
GR06521,PO06521,2022-04-24,964,16
GR06522,PO06522,2023-02-12,639,30
GR06523,PO06523,2024-09-15,289,1
GR06524,PO06524,2022-09-11,589,8
GR06525,PO06525,2023-04-18,329,2
GR06526,PO06526,2022-02-03,953,7
GR06527,PO06527,2023-07-17,451,4
GR06528,PO06528,2025-01-07,148,2
GR06529,PO06529,2022-07-06,796,10
GR06530,PO06530,2023-05-13,552,4
GR06531,PO06531,2023-12-28,225,2
GR06532,PO06532,2024-01-30,403,6
GR06533,PO06533,2022-02-24,772,9
GR06534,PO06534,2023-06-15,800,8
GR06535,PO06535,2022-12-12,146,0
GR06536,PO06536,2024-04-30,564,8
GR06537,PO06537,2022-12-06,804,6
GR06538,PO06538,2022-12-03,923,17
GR06539,PO06539,2024-05-07,220,0
GR06540,PO06540,2024-04-06,747,13
GR06541,PO06541,2023-02-27,217,1
GR06542,PO06542,2024-05-21,388,4
GR06543,PO06543,2024-02-06,195,3
GR06544,PO06544,2024-09-19,729,9
GR06545,PO06545,2022-08-22,485,7
GR06546,PO06546,2024-12-21,70,1
GR06547,PO06547,2025-01-09,319,3
GR06548,PO06548,2024-11-29,224,3
GR06549,PO06549,2022-02-21,655,7
GR06550,PO06550,2023-09-05,534,20
GR06551,PO06551,2024-07-14,550,6
GR06552,PO06552,2024-11-06,529,1
GR06553,PO06553,2024-04-25,91,1
GR06554,PO06554,2022-03-16,627,0
GR06555,PO06555,2023-02-20,905,12
GR06556,PO06556,2022-10-02,582,10
GR06557,PO06557,2022-05-06,219,6
GR06558,PO06558,2023-04-12,840,8
GR06559,PO06559,2022-12-04,149,2
GR06560,PO06560,2025-01-09,869,5
GR06561,PO06561,2024-08-23,511,5
GR06562,PO06562,2023-03-16,801,14
GR06563,PO06563,2022-04-28,605,24
GR06564,PO06564,2024-01-23,725,13
GR06565,PO06565,2024-10-27,304,6
GR06566,PO06566,2022-02-19,518,20
GR06567,PO06567,2022-05-06,892,6
GR06568,PO06568,2023-09-23,354,14
GR06569,PO06569,2024-10-31,962,14
GR06570,PO06570,2023-03-26,841,5
GR06571,PO06571,2024-11-08,164,2
GR06572,PO06572,2024-11-14,751,14
GR06573,PO06573,2023-08-11,795,8
GR06574,PO06574,2022-06-25,201,0
GR06575,PO06575,2022-02-21,926,17
GR06576,PO06576,2023-04-13,722,6
GR06577,PO06577,2024-10-30,413,2
GR06578,PO06578,2023-09-07,81,0
GR06579,PO06579,2023-01-04,638,0
GR06580,PO06580,2023-09-01,418,3
GR06581,PO06581,2024-03-28,809,12
GR06582,PO06582,2022-06-12,244,4
GR06583,PO06583,2023-05-15,700,5
GR06584,PO06584,2024-02-17,328,2
GR06585,PO06585,2024-07-29,966,8
GR06586,PO06586,2024-04-17,942,8
GR06587,PO06587,2022-06-16,229,3
GR06588,PO06588,2022-11-10,979,10
GR06589,PO06589,2022-12-04,957,44
GR06590,PO06590,2024-02-29,448,2
GR06591,PO06591,2024-01-04,329,6
GR06592,PO06592,2024-06-13,240,2
GR06593,PO06593,2022-03-06,642,15
GR06594,PO06594,2022-04-01,768,4
GR06595,PO06595,2023-02-01,903,14
GR06596,PO06596,2024-04-30,493,4
GR06597,PO06597,2023-05-06,626,6
GR06598,PO06598,2023-07-09,342,12
GR06599,PO06599,2024-02-29,57,0
GR06600,PO06600,2023-09-19,995,17
GR06601,PO06601,2022-09-24,524,3
GR06602,PO06602,2022-02-18,580,10
GR06603,PO06603,2023-07-06,686,5
GR06604,PO06604,2024-12-15,360,2
GR06605,PO06605,2023-07-18,344,3
GR06606,PO06606,2023-07-29,863,16
GR06607,PO06607,2024-09-14,65,0
GR06608,PO06608,2023-05-01,90,0
GR06609,PO06609,2023-02-01,335,4
GR06610,PO06610,2024-03-17,103,1
GR06611,PO06611,2023-03-21,361,3
GR06612,PO06612,2022-04-27,487,8
GR06613,PO06613,2024-10-01,721,24
GR06614,PO06614,2023-02-28,101,1
GR06615,PO06615,2023-09-21,189,1
GR06616,PO06616,2022-03-18,944,45
GR06617,PO06617,2024-05-31,850,13
GR06618,PO06618,2023-04-18,726,29
GR06619,PO06619,2023-01-12,138,1
GR06620,PO06620,2022-09-18,195,3
GR06621,PO06621,2023-07-05,491,4
GR06622,PO06622,2023-09-11,344,4
GR06623,PO06623,2024-10-31,77,1
GR06624,PO06624,2022-08-14,410,4
GR06625,PO06625,2022-05-27,879,4
GR06626,PO06626,2023-08-26,480,8
GR06627,PO06627,2024-04-16,971,8
GR06628,PO06628,2024-12-19,962,5
GR06629,PO06629,2024-09-07,989,17
GR06630,PO06630,2024-09-23,661,11
GR06631,PO06631,2024-12-26,225,1
GR06632,PO06632,2023-01-05,743,1
GR06633,PO06633,2023-10-30,870,8
GR06634,PO06634,2023-02-02,745,8
GR06635,PO06635,2024-06-30,301,5
GR06636,PO06636,2022-09-21,473,8
GR06637,PO06637,2023-11-20,358,2
GR06638,PO06638,2023-05-21,133,1
GR06639,PO06639,2024-08-21,627,6
GR06640,PO06640,2023-06-11,603,5
GR06641,PO06641,2023-12-14,431,4
GR06642,PO06642,2024-05-06,145,0
GR06643,PO06643,2022-08-18,584,4
GR06644,PO06644,2022-11-28,756,6
GR06645,PO06645,2024-10-25,560,5
GR06646,PO06646,2022-08-30,525,22
GR06647,PO06647,2024-07-17,485,18
GR06648,PO06648,2024-05-08,478,5
GR06649,PO06649,2024-12-23,519,5
GR06650,PO06650,2022-11-19,979,3
GR06651,PO06651,2022-08-09,830,3
GR06652,PO06652,2023-05-21,140,2
GR06653,PO06653,2024-12-30,676,8
GR06654,PO06654,2024-04-19,855,11
GR06655,PO06655,2022-08-10,641,2
GR06656,PO06656,2023-12-07,429,16
GR06657,PO06657,2022-09-07,684,11
GR06658,PO06658,2024-10-29,968,13
GR06659,PO06659,2024-06-10,101,1
GR06660,PO06660,2022-09-30,173,2
GR06661,PO06661,2023-06-08,733,12
GR06662,PO06662,2022-05-06,523,7
GR06663,PO06663,2024-06-08,520,10
GR06664,PO06664,2024-05-03,132,0
GR06665,PO06665,2022-07-31,325,3
GR06666,PO06666,2022-11-12,388,6
GR06667,PO06667,2023-06-06,886,17
GR06668,PO06668,2022-08-29,628,5
GR06669,PO06669,2022-02-25,756,5
GR06670,PO06670,2023-05-17,934,15
GR06671,PO06671,2023-11-03,173,2
GR06672,PO06672,2023-11-04,807,22
GR06673,PO06673,2023-05-17,763,8
GR06674,PO06674,2023-12-14,575,10
GR06675,PO06675,2024-10-10,623,12
GR06676,PO06676,2023-03-20,189,1
GR06677,PO06677,2022-09-06,961,13
GR06678,PO06678,2022-11-09,355,2
GR06679,PO06679,2022-07-09,784,14
GR06680,PO06680,2022-08-19,872,6
GR06681,PO06681,2022-10-27,686,4
GR06682,PO06682,2022-03-03,167,2
GR06683,PO06683,2024-08-28,48,0
GR06684,PO06684,2024-09-07,664,8
GR06685,PO06685,2023-03-17,579,5
GR06686,PO06686,2024-08-28,302,5
GR06687,PO06687,2024-06-23,152,1
GR06688,PO06688,2024-08-23,71,1
GR06689,PO06689,2023-01-24,502,13
GR06690,PO06690,2024-08-10,105,2
GR06691,PO06691,2023-01-24,355,6
GR06692,PO06692,2023-01-19,542,10
GR06693,PO06693,2024-12-22,888,17
GR06694,PO06694,2022-02-20,911,1
GR06695,PO06695,2023-07-25,313,4
GR06696,PO06696,2022-05-14,926,12
GR06697,PO06697,2025-01-01,487,5
GR06698,PO06698,2024-02-01,696,3
GR06699,PO06699,2022-08-03,238,0
GR06700,PO06700,2024-03-11,888,16
GR06701,PO06701,2024-08-05,219,0
GR06702,PO06702,2024-02-03,806,29
GR06703,PO06703,2024-10-16,251,4
GR06704,PO06704,2023-08-18,538,3
GR06705,PO06705,2022-10-30,343,4
GR06706,PO06706,2023-09-19,648,12
GR06707,PO06707,2024-02-19,421,3
GR06708,PO06708,2024-01-27,449,3
GR06709,PO06709,2022-08-17,762,7
GR06710,PO06710,2022-10-12,521,5
GR06711,PO06711,2022-11-23,878,5
GR06712,PO06712,2023-01-04,199,1
GR06713,PO06713,2022-02-25,339,0
GR06714,PO06714,2023-10-11,169,2
GR06715,PO06715,2022-02-06,58,0
GR06716,PO06716,2023-03-16,84,0
GR06717,PO06717,2023-10-15,89,0
GR06718,PO06718,2023-01-14,187,5
GR06719,PO06719,2024-11-21,953,6
GR06720,PO06720,2022-11-26,328,5
GR06721,PO06721,2022-12-09,212,3
GR06722,PO06722,2022-05-10,559,23
GR06723,PO06723,2022-11-07,263,7
GR06724,PO06724,2023-12-11,970,31
GR06725,PO06725,2024-09-12,444,6
GR06726,PO06726,2024-03-03,112,2
GR06727,PO06727,2024-12-20,718,8
GR06728,PO06728,2023-06-11,410,6
GR06729,PO06729,2023-12-24,519,3
GR06730,PO06730,2023-02-15,331,5
GR06731,PO06731,2023-11-19,994,8
GR06732,PO06732,2023-10-21,114,0
GR06733,PO06733,2022-03-18,431,2
GR06734,PO06734,2024-08-17,665,6
GR06735,PO06735,2023-08-31,638,12
GR06736,PO06736,2023-06-04,842,17
GR06737,PO06737,2023-10-03,314,6
GR06738,PO06738,2024-09-01,763,11
GR06739,PO06739,2024-06-23,647,8
GR06740,PO06740,2024-08-06,648,21
GR06741,PO06741,2024-05-12,116,1
GR06742,PO06742,2024-04-30,79,1
GR06743,PO06743,2024-10-09,285,1
GR06744,PO06744,2025-01-27,729,10
GR06745,PO06745,2022-03-29,557,8
GR06746,PO06746,2024-04-02,381,4
GR06747,PO06747,2022-06-30,840,4
GR06748,PO06748,2023-12-14,154,0
GR06749,PO06749,2023-12-29,791,5
GR06750,PO06750,2022-03-17,819,8
GR06751,PO06751,2023-02-07,990,5
GR06752,PO06752,2024-04-06,108,1
GR06753,PO06753,2024-05-11,166,1
GR06754,PO06754,2023-10-05,914,45
GR06755,PO06755,2022-03-28,500,2
GR06756,PO06756,2024-06-24,670,26
GR06757,PO06757,2023-09-02,991,2
GR06758,PO06758,2024-03-26,378,5
GR06759,PO06759,2024-10-02,760,9
GR06760,PO06760,2022-03-26,436,8
GR06761,PO06761,2022-11-15,701,8
GR06762,PO06762,2023-04-24,247,3
GR06763,PO06763,2023-12-08,551,5
GR06764,PO06764,2023-09-17,742,13
GR06765,PO06765,2023-05-04,277,4
GR06766,PO06766,2023-04-12,809,12
GR06767,PO06767,2024-01-02,492,4
GR06768,PO06768,2022-10-14,877,15
GR06769,PO06769,2023-11-12,135,1
GR06770,PO06770,2023-04-09,694,1
GR06771,PO06771,2024-09-07,257,4
GR06772,PO06772,2022-04-22,874,22
GR06773,PO06773,2025-01-04,961,18
GR06774,PO06774,2024-04-08,413,4
GR06775,PO06775,2022-09-01,628,9
GR06776,PO06776,2024-01-03,933,7
GR06777,PO06777,2024-10-22,396,3
GR06778,PO06778,2023-12-17,746,10
GR06779,PO06779,2022-06-20,555,5
GR06780,PO06780,2024-03-12,898,11
GR06781,PO06781,2022-07-25,631,6
GR06782,PO06782,2022-10-16,559,5
GR06783,PO06783,2024-07-28,411,11
GR06784,PO06784,2025-01-16,870,13
GR06785,PO06785,2024-05-24,495,3
GR06786,PO06786,2022-08-12,689,5
GR06787,PO06787,2023-09-14,939,17
GR06788,PO06788,2023-10-25,631,9
GR06789,PO06789,2023-05-26,177,2
GR06790,PO06790,2023-12-26,350,5
GR06791,PO06791,2022-03-04,170,2
GR06792,PO06792,2022-10-22,281,1
GR06793,PO06793,2024-01-01,662,8
GR06794,PO06794,2024-07-18,387,2
GR06795,PO06795,2022-11-18,274,0
GR06796,PO06796,2023-12-27,992,7
GR06797,PO06797,2022-06-16,449,6
GR06798,PO06798,2023-02-22,115,3
GR06799,PO06799,2023-06-02,344,0
GR06800,PO06800,2025-01-04,592,11
GR06801,PO06801,2024-10-12,918,4
GR06802,PO06802,2022-10-08,674,4
GR06803,PO06803,2022-08-11,369,17
GR06804,PO06804,2022-06-21,682,8
GR06805,PO06805,2022-07-24,609,5
GR06806,PO06806,2023-12-26,644,7
GR06807,PO06807,2024-09-23,989,13
GR06808,PO06808,2023-08-11,714,10
GR06809,PO06809,2022-05-20,79,0
GR06810,PO06810,2024-04-05,479,4
GR06811,PO06811,2023-09-17,250,3
GR06812,PO06812,2024-03-13,957,11
GR06813,PO06813,2024-09-02,188,1
GR06814,PO06814,2022-10-05,605,5
GR06815,PO06815,2023-08-24,993,9
GR06816,PO06816,2024-06-02,286,3
GR06817,PO06817,2023-08-31,124,2
GR06818,PO06818,2022-04-10,400,11
GR06819,PO06819,2022-10-13,475,8
GR06820,PO06820,2023-06-14,957,15
GR06821,PO06821,2024-06-11,177,1
GR06822,PO06822,2024-11-16,788,6
GR06823,PO06823,2022-09-17,155,3
GR06824,PO06824,2022-10-07,558,21
GR06825,PO06825,2022-09-21,275,5
GR06826,PO06826,2022-10-31,488,16
GR06827,PO06827,2022-04-02,355,2
GR06828,PO06828,2023-10-25,68,0
GR06829,PO06829,2023-05-22,71,0
GR06830,PO06830,2023-05-21,595,5
GR06831,PO06831,2023-12-09,743,14
GR06832,PO06832,2023-04-01,614,0
GR06833,PO06833,2024-09-09,100,1
GR06834,PO06834,2022-10-21,829,5
GR06835,PO06835,2022-07-16,759,4
GR06836,PO06836,2022-08-20,488,9
GR06837,PO06837,2022-11-29,611,2
GR06838,PO06838,2022-02-01,163,3
GR06839,PO06839,2024-09-04,170,1
GR06840,PO06840,2023-03-04,409,12
GR06841,PO06841,2022-02-13,397,6
GR06842,PO06842,2023-12-28,985,8
GR06843,PO06843,2024-03-10,290,2
GR06844,PO06844,2024-02-27,142,2
GR06845,PO06845,2024-05-17,278,2
GR06846,PO06846,2022-01-29,814,14
GR06847,PO06847,2024-08-11,630,11
GR06848,PO06848,2024-03-07,866,26
GR06849,PO06849,2023-01-31,944,14
GR06850,PO06850,2022-12-12,879,4
GR06851,PO06851,2024-07-29,127,0
GR06852,PO06852,2024-11-15,176,1
GR06853,PO06853,2024-01-17,230,1
GR06854,PO06854,2023-12-23,89,0
GR06855,PO06855,2023-10-19,408,4
GR06856,PO06856,2023-11-27,349,0
GR06857,PO06857,2022-05-30,667,12
GR06858,PO06858,2024-08-15,539,3
GR06859,PO06859,2024-08-16,722,4
GR06860,PO06860,2022-02-03,126,2
GR06861,PO06861,2023-02-11,603,5
GR06862,PO06862,2024-05-24,554,9
GR06863,PO06863,2023-04-14,969,48
GR06864,PO06864,2024-08-31,499,3
GR06865,PO06865,2024-09-29,423,6
GR06866,PO06866,2024-05-31,939,10
GR06867,PO06867,2022-11-27,588,1
GR06868,PO06868,2022-04-08,376,6
GR06869,PO06869,2022-10-25,561,5
GR06870,PO06870,2022-09-18,102,1
GR06871,PO06871,2022-04-30,972,21
GR06872,PO06872,2024-11-06,767,6
GR06873,PO06873,2023-07-12,334,6
GR06874,PO06874,2022-03-10,253,4
GR06875,PO06875,2022-09-12,909,8
GR06876,PO06876,2022-03-22,282,5
GR06877,PO06877,2024-11-27,809,14
GR06878,PO06878,2024-07-13,173,2
GR06879,PO06879,2024-08-30,792,27
GR06880,PO06880,2023-05-02,85,0
GR06881,PO06881,2023-06-08,760,3
GR06882,PO06882,2022-05-28,713,4
GR06883,PO06883,2022-04-03,163,1
GR06884,PO06884,2022-06-24,559,2
GR06885,PO06885,2023-11-06,322,13
GR06886,PO06886,2022-10-29,647,6
GR06887,PO06887,2022-09-20,356,3
GR06888,PO06888,2024-11-16,111,2
GR06889,PO06889,2023-04-10,925,10
GR06890,PO06890,2024-08-18,556,3
GR06891,PO06891,2024-10-28,929,1
GR06892,PO06892,2024-12-24,441,4
GR06893,PO06893,2025-01-03,91,1
GR06894,PO06894,2024-07-25,260,3
GR06895,PO06895,2024-06-19,237,1
GR06896,PO06896,2024-06-08,591,1
GR06897,PO06897,2022-10-27,722,11
GR06898,PO06898,2023-12-29,82,0
GR06899,PO06899,2024-06-29,828,13
GR06900,PO06900,2023-08-10,71,3
GR06901,PO06901,2022-03-04,991,13
GR06902,PO06902,2022-06-24,875,11
GR06903,PO06903,2023-05-08,821,5
GR06904,PO06904,2023-05-23,396,0
GR06905,PO06905,2023-08-09,935,4
GR06906,PO06906,2023-08-29,848,5
GR06907,PO06907,2022-05-14,872,10
GR06908,PO06908,2023-11-24,612,6
GR06909,PO06909,2024-05-20,785,12
GR06910,PO06910,2022-04-28,927,5
GR06911,PO06911,2023-04-14,520,2
GR06912,PO06912,2024-01-18,633,2
GR06913,PO06913,2022-08-28,315,4
GR06914,PO06914,2022-07-25,436,2
GR06915,PO06915,2024-12-28,812,4
GR06916,PO06916,2023-03-14,185,0
GR06917,PO06917,2023-06-21,333,4
GR06918,PO06918,2024-04-18,135,2
GR06919,PO06919,2023-10-16,838,0
GR06920,PO06920,2024-04-07,349,2
GR06921,PO06921,2022-11-30,630,3
GR06922,PO06922,2025-01-10,84,1
GR06923,PO06923,2022-12-17,416,2
GR06924,PO06924,2024-08-29,722,4
GR06925,PO06925,2022-04-29,847,9
GR06926,PO06926,2022-07-15,172,2
GR06927,PO06927,2024-06-30,627,6
GR06928,PO06928,2024-09-19,904,9
GR06929,PO06929,2024-04-29,914,12
GR06930,PO06930,2022-06-02,502,9
GR06931,PO06931,2024-02-07,63,0
GR06932,PO06932,2024-12-11,56,1
GR06933,PO06933,2024-08-14,84,1
GR06934,PO06934,2023-04-25,537,16
GR06935,PO06935,2023-11-21,468,7
GR06936,PO06936,2024-08-27,641,7
GR06937,PO06937,2023-05-16,328,1
GR06938,PO06938,2023-02-25,112,1
GR06939,PO06939,2024-04-03,233,4
GR06940,PO06940,2024-07-12,834,5
GR06941,PO06941,2024-09-20,314,4
GR06942,PO06942,2023-07-21,180,3
GR06943,PO06943,2022-08-04,693,3
GR06944,PO06944,2024-08-29,198,3
GR06945,PO06945,2024-06-20,287,2
GR06946,PO06946,2024-03-07,715,11
GR06947,PO06947,2024-04-20,237,8
GR06948,PO06948,2024-10-08,931,37
GR06949,PO06949,2024-02-22,639,7
GR06950,PO06950,2024-02-21,91,0
GR06951,PO06951,2022-10-22,110,1
GR06952,PO06952,2024-08-30,308,4
GR06953,PO06953,2023-01-03,744,0
GR06954,PO06954,2023-04-25,603,16
GR06955,PO06955,2022-11-25,662,32
GR06956,PO06956,2022-01-13,403,0
GR06957,PO06957,2022-07-27,127,2
GR06958,PO06958,2022-03-18,500,25
GR06959,PO06959,2024-01-22,568,9
GR06960,PO06960,2024-09-22,288,4
GR06961,PO06961,2022-08-02,380,3
GR06962,PO06962,2022-12-25,898,35
GR06963,PO06963,2024-09-06,122,1
GR06964,PO06964,2023-10-22,943,4
GR06965,PO06965,2023-10-20,194,1
GR06966,PO06966,2022-03-18,379,1
GR06967,PO06967,2023-07-03,389,8
GR06968,PO06968,2023-07-18,966,9
GR06969,PO06969,2024-06-21,527,20
GR06970,PO06970,2024-10-01,683,13
GR06971,PO06971,2022-12-03,210,0
GR06972,PO06972,2022-02-26,92,4
GR06973,PO06973,2024-10-07,200,4
GR06974,PO06974,2022-11-17,154,0
GR06975,PO06975,2025-01-03,875,13
GR06976,PO06976,2023-03-27,570,7
GR06977,PO06977,2023-03-04,851,20
GR06978,PO06978,2022-05-19,265,11
GR06979,PO06979,2023-05-06,899,5
GR06980,PO06980,2023-05-10,721,19
GR06981,PO06981,2024-03-19,438,8
GR06982,PO06982,2024-05-10,124,1
GR06983,PO06983,2023-05-31,628,7
GR06984,PO06984,2022-02-11,633,19
GR06985,PO06985,2022-07-18,596,7
GR06986,PO06986,2024-12-25,917,15
GR06987,PO06987,2023-06-30,866,15
GR06988,PO06988,2023-07-15,671,12
GR06989,PO06989,2023-09-19,722,4
GR06990,PO06990,2024-06-29,578,3
GR06991,PO06991,2024-08-26,373,2
GR06992,PO06992,2022-03-08,246,3
GR06993,PO06993,2022-10-17,980,13
GR06994,PO06994,2022-11-09,386,1
GR06995,PO06995,2023-06-09,865,3
GR06996,PO06996,2023-07-10,283,8
GR06997,PO06997,2024-11-26,368,5
GR06998,PO06998,2024-02-14,757,13
GR06999,PO06999,2024-01-18,505,0
GR07000,PO07000,2022-03-18,418,3
GR07001,PO07001,2024-10-10,408,5
GR07002,PO07002,2022-09-06,125,4
GR07003,PO07003,2024-02-20,718,30
GR07004,PO07004,2022-09-14,666,7
GR07005,PO07005,2024-09-10,509,4
GR07006,PO07006,2024-01-07,285,5
GR07007,PO07007,2024-05-12,996,5
GR07008,PO07008,2023-06-17,295,4
GR07009,PO07009,2024-01-13,738,12
GR07010,PO07010,2023-11-05,669,4
GR07011,PO07011,2022-04-27,864,11
GR07012,PO07012,2024-04-05,397,2
GR07013,PO07013,2023-04-27,170,3
GR07014,PO07014,2024-06-08,463,5
GR07015,PO07015,2024-12-09,563,9
GR07016,PO07016,2023-06-01,638,10
GR07017,PO07017,2024-05-30,694,6
GR07018,PO07018,2024-05-07,970,14
GR07019,PO07019,2022-02-14,944,15
GR07020,PO07020,2022-12-07,64,0
GR07021,PO07021,2024-06-30,173,0
GR07022,PO07022,2024-12-21,317,2
GR07023,PO07023,2023-06-09,810,6
GR07024,PO07024,2023-08-01,175,1
GR07025,PO07025,2022-05-19,903,20
GR07026,PO07026,2022-09-04,69,0
GR07027,PO07027,2023-03-26,119,0
GR07028,PO07028,2022-03-14,573,6
GR07029,PO07029,2023-07-10,988,4
