PO_ID,Supplier_ID,Order_Date,Expected_Delivery_Date,Quantity_Ordered,GR_ID,Actual_Delivery_Date,Quantity_Received,Defect_Qty,Supplier_Name,Base_Price,Category,Region,Delay_Days,Lead_Time_Days,Fill_Rate,Defect_Rate,Is_Late,Order_Year,Order_Month,Order_Quarter,Supplier_Avg_LT,Supplier_Late_Rate,Supplier_Late_Severity,Supplier_Defect_Rate,Supplier_Reliability,Expected_Lead_Time
PO04942,SUP009,2024-04-22,2024-05-17,813,GR04942,2024-05-19,810,6,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,2,27,0.996309963099631,0.0074074074074074,1,2024,4,2,26.323076923076922,0.4307692307692308,1.323076923076923,0.010797888638359248,0.5692307692307692,25
PO02909,SUP023,2024-04-23,2024-05-14,931,GR02909,2024-05-15,928,24,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,1,22,0.9967776584317938,0.0258620689655172,1,2024,4,2,23.388489208633093,0.7985611510791367,2.3884892086330933,0.03445829617807454,0.20143884892086328,21
PO02364,SUP006,2024-04-23,2024-04-30,860,GR02364,2024-05-06,856,9,Perum Napitupulu,304.99,Food,Europe,6,13,0.9953488372093025,0.0105140186915887,1,2024,4,2,8.53416149068323,0.4658385093167702,1.5341614906832297,0.01129284264826575,0.5341614906832298,7
PO06105,SUP018,2024-04-23,2024-05-14,137,GR06105,2024-05-18,135,1,UD Zulaika Yuliarti,334.02,Electronic,Domestic,4,25,0.9854014598540146,0.0074074074074074,1,2024,4,2,22.085714285714285,0.3142857142857143,1.0857142857142856,0.010779675943696823,0.6857142857142857,21
PO03326,SUP010,2024-04-23,2024-05-14,233,GR03326,2024-05-18,230,2,PT Iswahyudi Tbk,352.09,Electronic,Domestic,4,25,0.9871244635193132,0.008695652173913,1,2024,4,2,22.363128491620113,0.4022346368715084,1.3631284916201116,0.011104492444758888,0.5977653631284916,21
PO02443,SUP025,2024-04-23,2024-05-03,293,GR02443,2024-05-03,289,5,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9863481228668942,0.0173010380622837,0,2024,4,2,11.060913705583756,0.3096446700507614,1.0609137055837563,0.010897783150037182,0.6903553299492386,10
PO01899,SUP029,2024-04-23,2024-04-30,878,GR01899,2024-05-01,875,11,PT Mangunsong,439.42,Food,Europe,1,8,0.9965831435079726,0.0125714285714285,1,2024,4,2,8.319018404907975,0.3803680981595092,1.3190184049079754,0.010780184464338234,0.6196319018404908,7
PO00214,SUP019,2024-04-23,2024-05-07,265,GR00214,2024-05-07,260,4,Perum Usada,429.11,Packaging,Domestic,0,14,0.981132075471698,0.0153846153846153,0,2024,4,2,14.82,0.31333333333333335,0.82,0.010536074214342946,0.6866666666666666,14
PO05065,SUP016,2024-04-23,2024-05-03,232,GR05065,2024-05-05,230,0,PD Setiawan,280.5,Services,Domestic,2,12,0.9913793103448276,0.0,1,2024,4,2,10.701863354037267,0.22981366459627328,0.7018633540372671,0.0011511030483513218,0.7701863354037267,10
PO06202,SUP010,2024-04-23,2024-05-14,120,GR06202,2024-05-19,119,2,PT Iswahyudi Tbk,352.09,Electronic,Domestic,5,26,0.9916666666666668,0.0168067226890756,1,2024,4,2,22.377777777777776,0.40555555555555556,1.3777777777777778,0.011091109998809745,0.5944444444444444,21
PO05533,SUP022,2024-04-24,2024-05-01,808,GR05533,2024-05-03,808,4,PT Pradana (Persero) Tbk,140.82,Food,Europe,2,9,1.0,0.0049504950495049,1,2024,4,2,8.470967741935484,0.47096774193548385,1.4709677419354839,0.010990484517234153,0.5290322580645161,7
PO06845,SUP001,2024-04-24,2024-05-15,282,GR06845,2024-05-15,278,2,PT Saefullah,373.36,Electronic,Domestic,0,21,0.9858156028368794,0.0071942446043165,0,2024,4,2,21.90625,0.275,0.90625,0.011070305192627574,0.725,21
PO06208,SUP017,2024-04-24,2024-05-19,238,GR06208,2024-05-19,234,3,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9831932773109244,0.0128205128205128,0,2024,4,2,26.205298013245034,0.4105960264900662,1.205298013245033,0.010836587013860106,0.5894039735099338,25
PO03911,SUP004,2024-04-24,2024-05-19,163,GR03911,2024-05-19,163,1,PT Iswahyudi,299.34,Chemical,Domestic,0,25,1.0,0.0061349693251533,0,2024,4,2,26.515337423312882,0.4294478527607362,1.5153374233128833,0.011244736722802635,0.5705521472392638,25
PO03112,SUP024,2024-04-24,2024-05-19,960,GR03112,2024-05-19,955,37,Perum Sihotang Prabowo,129.96,Chemical,Europe,0,25,0.9947916666666666,0.0387434554973822,0,2024,4,2,27.903225806451612,0.8451612903225807,2.903225806451613,0.03314363471354354,0.1548387096774193,25
PO00980,SUP003,2024-04-24,2024-05-15,669,GR00980,2024-05-15,668,19,Perum Anggraini,372.93,Electronic,Europe,0,21,0.9985052316890882,0.028443113772455,0,2024,4,2,23.42528735632184,0.8620689655172413,2.425287356321839,0.03461551874596671,0.13793103448275867,21
PO05315,SUP021,2024-04-24,2024-05-08,696,GR05315,2024-05-08,694,5,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9971264367816092,0.0072046109510086,0,2024,4,2,14.99390243902439,0.2804878048780488,0.9939024390243902,0.0115966093013732,0.7195121951219512,14
PO01244,SUP024,2024-04-25,2024-05-20,475,GR01244,2024-05-22,473,21,Perum Sihotang Prabowo,129.96,Chemical,Europe,2,27,0.9957894736842106,0.0443974630021141,1,2024,4,2,27.884615384615383,0.8397435897435898,2.8846153846153846,0.03317953100061943,0.16025641025641024,25
PO00824,SUP010,2024-04-25,2024-05-16,391,GR00824,2024-05-16,388,6,PT Iswahyudi Tbk,352.09,Electronic,Domestic,0,21,0.9923273657289002,0.0154639175257731,0,2024,4,2,22.39779005524862,0.4088397790055249,1.3977900552486189,0.011122687969474196,0.5911602209944751,21
PO02619,SUP030,2024-04-25,2024-05-09,952,GR02619,2024-05-09,948,15,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,0.9957983193277312,0.0158227848101265,0,2024,4,2,14.968152866242038,0.267515923566879,0.9681528662420382,0.010590128451643414,0.7324840764331211,14
PO03916,SUP005,2024-04-25,2024-05-16,624,GR03916,2024-05-16,623,8,CV Mayasari Suartini,55.91,Electronic,Domestic,0,21,0.998397435897436,0.0128410914927768,0,2024,4,2,22.116438356164384,0.3356164383561644,1.1164383561643836,0.010034822074748043,0.6643835616438356,21
PO05377,SUP025,2024-04-25,2024-05-05,487,GR05377,2024-05-05,482,5,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9897330595482546,0.0103734439834024,0,2024,4,2,11.055555555555555,0.30808080808080807,1.0555555555555556,0.010930122821311153,0.6919191919191919,10
PO04162,SUP029,2024-04-25,2024-05-02,281,GR04162,2024-05-17,280,5,PT Mangunsong,439.42,Food,Europe,15,22,0.99644128113879,0.0178571428571428,1,2024,4,2,8.317073170731707,0.38414634146341464,1.3170731707317074,0.01079110668450342,0.6158536585365854,7
PO01851,SUP034,2024-04-25,2024-05-20,472,GR01851,2024-05-21,471,8,CV Hasanah Adriansyah Tbk,449.93,Chemical,Asia,1,26,0.9978813559322034,0.0169851380042462,1,2024,4,2,26.52,0.4866666666666667,1.52,0.010865314059318816,0.5133333333333333,25
PO07237,SUP006,2024-04-25,2024-05-02,147,GR07237,2024-05-02,142,1,Perum Napitupulu,304.99,Food,Europe,0,7,0.9659863945578232,0.0070422535211267,0,2024,4,2,8.561728395061728,0.4691358024691358,1.5617283950617284,0.011288035092977619,0.5308641975308642,7
PO07324,SUP029,2024-04-26,2024-05-03,485,GR07324,2024-05-03,483,7,PT Mangunsong,439.42,Food,Europe,0,7,0.9958762886597938,0.0144927536231884,0,2024,4,2,8.4,0.3878787878787879,1.4,0.010833931146155778,0.6121212121212121,7
PO01931,SUP031,2024-04-27,2024-05-07,592,GR01931,2024-05-07,588,6,PD Riyanti Hastuti Tbk,234.84,Services,Europe,0,10,0.9932432432432432,0.010204081632653,0,2024,4,2,11.146892655367232,0.3954802259887006,1.1468926553672316,0.011214082614385555,0.6045197740112994,10
PO02129,SUP024,2024-04-27,2024-05-22,893,GR02129,2024-05-27,891,29,Perum Sihotang Prabowo,129.96,Chemical,Europe,5,30,0.9977603583426652,0.0325476992143658,1,2024,4,2,27.878980891719745,0.8407643312101911,2.878980891719745,0.03325098279680729,0.15923566878980888,25
PO00265,SUP014,2024-04-27,2024-05-22,115,GR00265,2024-05-23,115,1,PT Gunawan Wijayanti,405.49,Chemical,Asia,1,26,1.0,0.008695652173913,1,2024,4,2,26.480263157894736,0.39473684210526316,1.480263157894737,0.011511992353611387,0.6052631578947368,25
PO06353,SUP024,2024-04-27,2024-05-22,167,GR06353,2024-05-27,165,8,Perum Sihotang Prabowo,129.96,Chemical,Europe,5,30,0.9880239520958084,0.0484848484848484,1,2024,4,2,27.89240506329114,0.8417721518987342,2.892405063291139,0.033246531634893106,0.15822784810126578,25
PO03079,SUP023,2024-04-27,2024-05-18,740,GR03079,2024-05-27,737,35,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,9,30,0.995945945945946,0.0474898236092265,1,2024,4,2,23.37857142857143,0.8,2.3785714285714286,0.0343968945551277,0.19999999999999996,21
PO05192,SUP025,2024-04-27,2024-05-07,340,GR05192,2024-05-07,339,4,PD Yuniar Haryanti (Persero) Tbk,142.27,Services,Asia,0,10,0.9970588235294118,0.0117994100294985,0,2024,4,2,11.050251256281408,0.3065326633165829,1.050251256281407,0.010927325440216136,0.6934673366834171,10
PO01876,SUP011,2024-04-28,2024-05-12,876,GR01876,2024-05-16,872,5,UD Situmorang,86.18,Packaging,Asia,4,18,0.9954337899543378,0.0057339449541284,1,2024,4,2,14.79874213836478,0.27044025157232704,0.7987421383647799,0.003943355805386063,0.729559748427673,14
PO03576,SUP030,2024-04-28,2024-05-12,965,GR03576,2024-05-14,961,17,PD Riyanti Haryanto,331.16,Packaging,Domestic,2,16,0.9958549222797928,0.0176899063475546,1,2024,4,2,14.962025316455696,0.26582278481012656,0.9620253164556962,0.010623246529861661,0.7341772151898734,14
PO00514,SUP022,2024-04-28,2024-05-05,940,GR00514,2024-05-06,936,12,PT Pradana (Persero) Tbk,140.82,Food,Europe,1,8,0.9957446808510638,0.0128205128205128,1,2024,4,2,8.474358974358974,0.47435897435897434,1.4743589743589745,0.010951766636030761,0.5256410256410257,7
PO04076,SUP011,2024-04-28,2024-05-12,606,GR04076,2024-05-12,603,1,UD Situmorang,86.18,Packaging,Asia,0,14,0.995049504950495,0.0016583747927031,0,2024,4,2,14.81875,0.275,0.81875,0.003954546987565703,0.725,14
PO03331,SUP009,2024-04-28,2024-05-23,257,GR03331,2024-05-24,253,2,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,1,26,0.9844357976653696,0.0079051383399209,1,2024,4,2,26.3265306122449,0.4336734693877551,1.3265306122448979,0.010780590264731943,0.5663265306122449,25
PO06539,SUP016,2024-04-28,2024-05-08,224,GR06539,2024-05-10,220,0,PD Setiawan,280.5,Services,Domestic,2,12,0.9821428571428572,0.0,1,2024,4,2,10.709876543209877,0.2345679012345679,0.7098765432098766,0.0011439974739787826,0.7654320987654322,10
PO07377,SUP029,2024-04-28,2024-05-05,702,GR07377,2024-05-05,699,10,PT Mangunsong,439.42,Food,Europe,0,7,0.9957264957264956,0.0143061516452074,0,2024,4,2,8.391566265060241,0.3855421686746988,1.391566265060241,0.010855972245415011,0.6144578313253012,7
PO06785,SUP005,2024-04-28,2024-05-19,499,GR06785,2024-05-21,495,3,CV Mayasari Suartini,55.91,Electronic,Domestic,2,23,0.9919839679358716,0.006060606060606,1,2024,4,2,22.108843537414966,0.3333333333333333,1.1088435374149659,0.010053912342897897,0.6666666666666667,21
PO02335,SUP021,2024-04-28,2024-05-12,62,GR02335,2024-05-12,60,0,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.967741935483871,0.0,0,2024,4,2,14.987878787878788,0.2787878787878788,0.9878787878787879,0.011569991129552808,0.7212121212121212,14
PO03733,SUP022,2024-04-29,2024-05-06,132,GR03733,2024-05-08,131,0,PT Pradana (Persero) Tbk,140.82,Food,Europe,2,9,0.9924242424242424,0.0,1,2024,4,2,8.471337579617835,0.47770700636942676,1.4713375796178343,0.010963669477970136,0.5222929936305732,7
PO05015,SUP031,2024-04-29,2024-05-09,792,GR05015,2024-05-09,790,6,PD Riyanti Hastuti Tbk,234.84,Services,Europe,0,10,0.9974747474747476,0.0075949367088607,0,2024,4,2,11.140449438202246,0.39325842696629215,1.1404494382022472,0.011208408451566834,0.6067415730337078,10
PO01087,SUP023,2024-04-29,2024-05-20,99,GR01087,2024-05-22,94,3,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,2,23,0.9494949494949496,0.0319148936170212,1,2024,4,2,23.425531914893618,0.8014184397163121,2.425531914893617,0.03448975220799365,0.1985815602836879,21
PO04099,SUP023,2024-04-29,2024-05-20,369,GR04099,2024-05-20,364,11,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,0,21,0.986449864498645,0.0302197802197802,0,2024,4,2,23.422535211267604,0.8028169014084507,2.4225352112676055,0.03447161940101497,0.19718309859154926,21
PO02805,SUP032,2024-04-29,2024-05-13,678,GR02805,2024-05-13,673,10,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9926253687315634,0.0148588410104011,0,2024,4,2,15.039325842696629,0.2696629213483146,1.0393258426966292,0.010563265508162663,0.7303370786516854,14
PO04926,SUP018,2024-04-30,2024-05-21,746,GR04926,2024-05-25,741,4,UD Zulaika Yuliarti,334.02,Electronic,Domestic,4,25,0.9932975871313672,0.0053981106612685,1,2024,4,2,22.106382978723403,0.3191489361702128,1.1063829787234043,0.010755759145567109,0.6808510638297872,21
PO03428,SUP003,2024-04-30,2024-05-21,328,GR03428,2024-05-21,324,12,Perum Anggraini,372.93,Electronic,Europe,0,21,0.9878048780487804,0.037037037037037,0,2024,4,2,23.411428571428573,0.8571428571428571,2.4114285714285715,0.034580247860403784,0.1428571428571429,21
PO02541,SUP010,2024-04-30,2024-05-21,355,GR02541,2024-05-21,351,4,PT Iswahyudi Tbk,352.09,Electronic,Domestic,0,21,0.9887323943661972,0.0113960113960113,0,2024,4,2,22.39010989010989,0.4065934065934066,1.39010989010989,0.01114654087912419,0.5934065934065934,21
PO04853,SUP027,2024-04-30,2024-05-21,964,GR04853,2024-05-21,959,6,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,0,21,0.9948132780082988,0.0062565172054223,0,2024,4,2,22.058479532163744,0.30994152046783624,1.0584795321637428,0.010537613449969438,0.6900584795321638,21
PO04615,SUP032,2024-04-30,2024-05-14,804,GR04615,2024-05-14,802,10,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9975124378109452,0.0124688279301745,0,2024,4,2,15.033519553072626,0.2681564245810056,1.0335195530726258,0.010587263136666789,0.7318435754189945,14
PO06862,SUP014,2024-04-30,2024-05-25,556,GR06862,2024-05-29,554,9,PT Gunawan Wijayanti,405.49,Chemical,Asia,4,29,0.9964028776978416,0.0162454873646209,1,2024,4,2,26.477124183006534,0.39869281045751637,1.477124183006536,0.011493584901456496,0.6013071895424836,25
PO05211,SUP030,2024-04-30,2024-05-14,332,GR05211,2024-05-14,327,4,PD Riyanti Haryanto,331.16,Packaging,Domestic,0,14,0.9849397590361446,0.0122324159021406,0,2024,4,2,14.968553459119496,0.27044025157232704,0.9685534591194969,0.0106676909312308,0.729559748427673,14
PO00461,SUP008,2024-05-01,2024-05-26,841,GR00461,2024-05-27,836,9,CV Anggraini,118.02,Chemical,Asia,1,26,0.9940546967895364,0.0107655502392344,1,2024,5,2,26.43975903614458,0.42168674698795183,1.4397590361445782,0.011219447127170335,0.5783132530120482,25
PO04657,SUP015,2024-05-01,2024-05-11,173,GR04657,2024-05-11,168,1,UD Hutapea Pradipta,71.16,Services,Europe,0,10,0.9710982658959536,0.0059523809523809,0,2024,5,2,11.397163120567376,0.44680851063829785,1.3971631205673758,0.011098319214270265,0.5531914893617021,10
PO05947,SUP019,2024-05-01,2024-05-15,71,GR05947,2024-05-15,68,0,Perum Usada,429.11,Packaging,Domestic,0,14,0.9577464788732394,0.0,0,2024,5,2,14.814569536423841,0.31125827814569534,0.8145695364238411,0.010568183758516935,0.6887417218543046,14
PO06463,SUP032,2024-05-01,2024-05-15,337,GR06463,2024-05-15,334,3,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9910979228486648,0.0089820359281437,0,2024,5,2,15.027777777777779,0.26666666666666666,1.0277777777777777,0.0105977162744085,0.7333333333333334,14
PO07224,SUP035,2024-05-01,2024-05-11,568,GR07224,2024-05-11,563,4,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.9911971830985916,0.0071047957371225,0,2024,5,2,10.976878612716764,0.3179190751445087,0.976878612716763,0.01041462087581781,0.6820809248554913,10
PO06028,SUP027,2024-05-01,2024-05-22,612,GR06028,2024-05-22,612,8,Perum Wacana Tarihoran (Persero) Tbk,412.68,Electronic,Domestic,0,21,1.0,0.0130718954248366,0,2024,5,2,22.052325581395348,0.3081395348837209,1.052325581395349,0.010512723355524396,0.6918604651162791,21
PO00385,SUP009,2024-05-01,2024-05-26,703,GR00385,2024-05-29,699,13,UD Mangunsong (Persero) Tbk,406.62,Chemical,Asia,3,28,0.9943100995732574,0.0185979971387696,1,2024,5,2,26.3248730964467,0.4365482233502538,1.3248730964467006,0.010765994062067928,0.5634517766497462,25
PO01336,SUP017,2024-05-01,2024-05-26,258,GR01336,2024-05-26,254,3,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,0,25,0.9844961240310076,0.0118110236220472,0,2024,5,2,26.19736842105263,0.40789473684210525,1.1973684210526316,0.010849639157324927,0.5921052631578947,25
PO05232,SUP035,2024-05-02,2024-05-12,348,GR05232,2024-05-12,346,2,Perum Kurniawan Utami,117.47,Services,Asia,0,10,0.9942528735632185,0.0057803468208092,0,2024,5,2,10.971264367816092,0.3160919540229885,0.9712643678160919,0.01039559889226209,0.6839080459770115,10
PO06542,SUP012,2024-05-02,2024-05-16,390,GR06542,2024-05-17,388,4,PT Haryanti (Persero) Tbk,55.45,Packaging,Domestic,1,15,0.9948717948717948,0.0103092783505154,1,2024,5,2,14.765822784810126,0.26582278481012656,0.7658227848101266,0.011225560740863061,0.7341772151898734,14
PO05807,SUP033,2024-05-02,2024-05-27,63,GR05807,2024-06-10,62,1,UD Kusumo Tbk,138.74,Chemical,Europe,14,39,0.984126984126984,0.0161290322580645,1,2024,5,2,27.386666666666667,0.7533333333333333,2.3866666666666667,0.03280424813411858,0.2466666666666667,25
PO01809,SUP024,2024-05-02,2024-05-27,442,GR01809,2024-05-29,442,9,Perum Sihotang Prabowo,129.96,Chemical,Europe,2,27,1.0,0.0203619909502262,1,2024,5,2,27.90566037735849,0.8427672955974843,2.9056603773584904,0.033342370105647536,0.1572327044025157,25
PO05979,SUP002,2024-05-02,2024-05-09,894,GR05979,2024-05-09,892,3,CV Mandala Jailani,78.37,Food,Domestic,0,7,0.9977628635346756,0.0033632286995515,0,2024,5,2,7.703448275862069,0.20689655172413793,0.7034482758620689,0.0014259864886335552,0.7931034482758621,7
PO04818,SUP011,2024-05-02,2024-05-16,774,GR04818,2024-05-16,772,3,UD Situmorang,86.18,Packaging,Asia,0,14,0.9974160206718348,0.0038860103626943,0,2024,5,2,14.813664596273291,0.2732919254658385,0.8136645962732919,0.003940285048467177,0.7267080745341614,14
PO07304,SUP026,2024-05-02,2024-05-27,310,GR07304,2024-05-27,306,2,CV Prayoga Tbk,345.46,Chemical,Domestic,0,25,0.9870967741935484,0.0065359477124183,0,2024,5,2,26.07547169811321,0.32075471698113206,1.0754716981132075,0.010377831071875005,0.679245283018868,25
PO03320,SUP033,2024-05-03,2024-05-28,676,GR03320,2024-05-30,672,18,UD Kusumo Tbk,138.74,Chemical,Europe,2,27,0.9940828402366864,0.0267857142857142,1,2024,5,2,27.4635761589404,0.7549668874172185,2.4635761589403975,0.032693816240899676,0.2450331125827815,25
PO07124,SUP032,2024-05-03,2024-05-17,621,GR07124,2024-05-17,617,11,PT Zulaika,130.85,Packaging,Domestic,0,14,0.9935587761674718,0.0178282009724473,0,2024,5,2,15.022099447513812,0.26519337016574585,1.022099447513812,0.010588789863655653,0.7348066298342542,14
PO05662,SUP017,2024-05-03,2024-05-28,316,GR05662,2024-05-30,314,3,UD Marpaung Uwais Tbk,292.9,Chemical,Asia,2,27,0.9936708860759492,0.0095541401273885,1,2024,5,2,26.18954248366013,0.40522875816993464,1.1895424836601307,0.010855922715917883,0.5947712418300654,25
PO04131,SUP023,2024-05-03,2024-05-24,410,GR04131,2024-05-27,408,8,PD Santoso (Persero) Tbk,321.14,Electronic,Europe,3,24,0.9951219512195122,0.0196078431372549,1,2024,5,2,23.405594405594407,0.7972027972027972,2.4055944055944054,0.03444188625988746,0.2027972027972028,21
PO05235,SUP032,2024-05-03,2024-05-17,471,GR05235,2024-05-17,466,4,PT Zulaika,130.85,Packaging,Domestic,0,14,0.989384288747346,0.0085836909871244,0,2024,5,2,15.016483516483516,0.26373626373626374,1.0164835164835164,0.010628566847769893,0.7362637362637363,14
PO00920,SUP031,2024-05-03,2024-05-13,94,GR00920,2024-05-18,91,1,PD Riyanti Hastuti Tbk,234.84,Services,Europe,5,15,0.9680851063829788,0.0109890109890109,1,2024,5,2,11.134078212290502,0.39106145251396646,1.1340782122905029,0.011188221458590821,0.6089385474860336,10
PO06132,SUP022,2024-05-03,2024-05-10,508,GR06132,2024-05-20,503,3,PT Pradana (Persero) Tbk,140.82,Food,Europe,10,17,0.9901574803149606,0.0059642147117296,1,2024,5,2,8.474683544303797,0.4810126582278481,1.4746835443037976,0.010894279164818426,0.5189873417721519,7
PO02523,SUP021,2024-05-03,2024-05-17,67,GR02523,2024-05-17,66,0,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9850746268656716,0.0,0,2024,5,2,14.981927710843374,0.27710843373493976,0.9819277108433735,0.011500292387808513,0.7228915662650602,14
PO00115,SUP021,2024-05-04,2024-05-18,819,GR00115,2024-05-18,818,8,PD Saputra Uyainah (Persero) Tbk,191.39,Packaging,Domestic,0,14,0.9987789987789988,0.0097799511002444,0,2024,5,2,14.976047904191617,0.2754491017964072,0.9760479041916168,0.011431428361534211,0.7245508982035929,14
PO06816,SUP004,2024-05-04,2024-05-29,291,GR06816,2024-05-29,286,3,PT Iswahyudi,299.34,Chemical,Domestic,0,25,0.9828178694158076,0.0104895104895104,0,2024,5,2,26.50609756097561,0.4268292682926829,1.5060975609756098,0.011213579604524284,0.5731707317073171,25
PO02227,SUP028,2024-05-04,2024-05-18,463,GR02227,2024-05-18,463,4,Perum Lailasari Iswahyudi,141.19,Packaging,Asia,0,14,1.0,0.0086393088552915,0,2024,5,2,14.832432432432432,0.2756756756756757,0.8324324324324325,0.0045707014563214085,0.7243243243243243,14
